,acuity_score,col,config_num,keypoint,max_num_people,robot_col,robot_row,row,segment_number,video_name
47,0.9093307677291532,6,4,0.6621744252724551,3,1,11,3,seg_0370,Boston Med   Episode 4   YouTube
48,0.32593675176372494,11,4,0.2486192660029122,3,1,11,9,seg_0184,Trauma Life in the ER - Family Forces  - Trauma Pro
49,0.5195522269024511,3,4,0.3858690088298751,3,1,11,4,seg_0158,Trauma Investigators - Season 1 Episode 6
50,0.07830522029805242,0,5,0.27387050535956353,2,10,3,0,seg_0567,Hopkins - Episode 4
51,0.9196242768309912,4,5,0.8345536701575256,5,10,3,8,seg_0581,Hopkins - Episode 4
52,0.7620267643613704,4,5,0.8734303049959837,4,10,3,4,seg_0578,Hopkins - Episode 4
53,0.5591017146050892,6,5,0.3741956277080669,7,10,3,9,seg_0653,LEVEL 1 TRAUMA  When Seconds Count
54,0.027443586300590208,7,5,0.16429565835611903,2,10,3,7,seg_0681,Life _amp Death On Call With The Trauma Service  CNA Insider
55,0.0,5,5,0.21034396468013306,1,10,3,11,seg_0539,Hopkins - Episode 1 YouTube
56,0.3252680365724178,9,5,0.5372800805304675,3,10,3,1,seg_0270,Trauma Life in the ER - Passing the Puck  - Trauma Pro
57,1.0,1,5,0.7531811101582433,6,10,3,7,seg_0331,Up-Close Look At Real Life In Trauma Unit
58,0.28097096695058577,6,5,0.4736585221307333,3,10,3,2,seg_0332,When It_39s an Emergency Stories from Seattle Children_39s ER pt 1 of 5
59,0.5953170165835588,9,5,0.6938529529623468,4,10,3,0,seg_0338,When Seconds Count -- Inside the Pediatric Trauma Center at CHOP -- Intro (1 of 7)
60,0.0950454306032301,2,6,0.4705102219800712,1,1,3,8,seg_0634,Hopkins 247 - Episode 1
61,0.5563963965074821,9,6,0.41146848806780173,4,1,3,9,seg_0679,Level One Trauma
62,0.10011971293520106,9,6,0.24171887486074306,2,1,3,7,seg_0620,Hopkins - Episode 7
63,0.1600252098823453,11,6,0.31802818551617223,2,1,3,10,seg_0595,Hopkins - Episode 6
64,0.0,4,6,0.22836712460520944,1,1,3,3,seg_0589,Hopkins - Episode 6
65,0.24895444152485863,0,6,0.2875391650407774,3,1,3,6,seg_0358,Beyond the Waiting Room at Penrose Hospital - Full Episode
66,0.21330985121266854,3,6,0.385903663655121,2,1,3,5,seg_0197,Trauma Life in the ER - Handle with Care  - Trauma Pro
67,0.18068690251422279,1,6,0.6886952640242201,1,1,3,3,seg_0064,Save My Life Boston Trauma Season 1 Episode 1
68,1.0,6,6,0.6940058753850776,4,1,3,4,seg_0132,Trama Life in the ER Tampa Florida
69,0.2955512132204719,6,6,0.32711001922575017,3,1,3,0,seg_0188,Trauma Life in the ER - Family Forces  - Trauma Pro
70,0.3677024285462862,5,7,0.7292307075064306,1,9,5,4,seg_0615,Hopkins - Episode 7
71,0.27946566423090696,0,7,0.18474625877648168,3,9,5,11,seg_0684,Life _amp Death On Call With The Trauma Service  CNA Insider
72,0.5411339998799086,7,7,0.3577272444172766,3,9,5,3,seg_0575,Hopkins - Episode 4
73,0.1169558342200451,8,7,0.2319478445450417,1,9,5,8,seg_0585,Hopkins - Episode 6
74,0.0,1,7,0.4373383294798203,0,9,5,8,seg_0588,Hopkins - Episode 6
75,1.0,4,7,0.6610696139896317,3,9,5,0,seg_0526,Grey_s Anatomy E5
76,0.9987815954024447,2,7,0.6602641637326426,3,9,5,3,seg_0434,Child Has Stroke  Untold Stories of the ER
77,0.37508049363937707,9,7,0.3719314757178352,2,9,5,5,seg_0253,Trauma Life in the ER - Muddy Water  - Trauma Pro
78,0.27419078982561346,3,7,0.5437775987685916,1,9,5,10,seg_0541,Hopkins - Episode 1 YouTube
79,0.9543371785425019,9,7,0.4731624826762844,4,9,5,10,seg_0471,Confessions of a Junior Doctor - Episode 02 (Medical Documentary)
80,0.0,2,8,0.2319478445450417,1,3,4,8,seg_0585,Hopkins - Episode 6
81,0.38449990752796864,10,8,0.5756339637437711,3,3,4,0,seg_0640,ICU   Season 1 Episode 10
82,1.0,10,8,0.8239991430166579,5,3,4,11,seg_0573,Hopkins - Episode 4
83,0.053100481975018286,5,8,0.21920253020628305,2,3,4,0,seg_0610,Hopkins - Episode 7
84,0.02338315096244547,2,8,0.10762088495035073,3,3,4,11,seg_0680,Level One Trauma
85,0.12364336971404741,3,8,0.23755972828930566,3,3,4,5,seg_0346,Young Girl_39s Life Is On The Line After Being Hit By A Car  The Kid_39s Hospital  Real Families
86,0.025855439503235978,5,8,0.1662375155237144,2,3,4,3,seg_0563,Hopkins - Episode 2
87,0.35490622620737783,4,8,0.5372800805304675,3,3,4,4,seg_0270,Trauma Life in the ER - Passing the Puck  - Trauma Pro
88,0.4976967868127491,9,8,0.5417541941715197,4,3,4,6,seg_0191,Trauma Life in the ER - Family Forces  - Trauma Pro
89,0.5910840755895433,0,8,0.6325277564875085,4,3,4,0,seg_0082,Situation Critical (Dr Talat Chughtai) Case Gunshot Abdomen
90,0.0,0,9,0.1421772127642752,1,11,9,11,seg_0591,Hopkins - Episode 6
91,0.345148752441522,0,9,0.3758250048988485,3,11,9,8,seg_0688,Life _amp Death On Call With The Trauma Service  CNA Insider
92,0.24191442891346443,0,9,0.8327714953106724,1,11,9,4,seg_0599,Hopkins - Episode 6
93,0.4013210731441974,6,9,0.6439152042489125,2,11,9,2,seg_0616,Hopkins - Episode 7
94,0.2539088781559632,2,9,0.4335060535965036,2,11,9,10,seg_0618,Hopkins - Episode 7
95,1.0,10,9,0.5993764034935773,5,11,9,4,seg_0378,Boston Med   Episode 5   YouTube
96,0.5493767752014794,11,9,0.4276214331311285,4,11,9,1,seg_0295,Trauma Life in the ER - Wrong Place Wrong Time  - Trauma Pro
97,0.9597029506278575,8,9,0.5763691674019705,5,11,9,4,seg_0304,Trauma Life in the ER - Wrong Place Wrong Time  - Trauma Pro
98,0.0518300482696215,11,9,0.2901367005875838,1,11,9,5,seg_0073,Save My Life Boston Trauma Season 1 Episode 2
99,0.6785808597315893,0,9,0.5198313133549876,4,11,9,0,seg_0005,Save My Life Boston Trauma (2015) Season 1 4
